Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:	Waiting:	
515		69518		89		69518		69607		89		1		0
516		301908		6		302218		302224		316		52.6667		310
517		365837		646		368459		369105		3268		5.05882		2622
518		429242		241		429496		429737		495		2.05394		254
519		351445		398		351445		351843		398		1		0
520		453074		765		454620		455385		2311		3.02092		1546
521		100317		163		100317		100480		163		1		0
522		464604		642		464973		465615		1011		1.57477		369
523		484993		564		487083		487647		2654		4.70567		2090
524		406702		245		406752		406997		295		1.20408		50
525		54056		24		54343		54367		311		12.9583		287
526		390655		697		391330		392027		1372		1.96844		675
527		253562		267		254007		254274		712		2.66667		445
528		434050		240		434352		434592		542		2.25833		302
529		252125		344		252298		252642		517		1.50291		173
530		467183		159		467750		467909		726		4.56604		567
531		166563		396		167270		167666		1103		2.78535		707
532		448592		293		448770		449063		471		1.60751		178
533		138132		753		139133		139886		1754		2.32935		1001
534		181949		235		182128		182363		414		1.7617		179
535		350151		330		350511		350841		690		2.09091		360
536		290891		625		290981		291606		715		1.144		90
537		424017		69		424017		424086		69		1		0
538		136184		649		136184		136833		649		1		0
539		79644		211		79937		80148		504		2.38863		293
540		491786		487		493659		494146		2360		4.846		1873
541		258782		102		258782		258884		102		1		0
542		425167		42		425548		425590		423		10.0714		381
543		128280		698		128333		129031		751		1.07593		53
544		276240		370		276913		277283		1043		2.81892		673
545		442127		758		442127		442885		758		1		0
546		251104		576		251391		251967		863		1.49826		287
547		28867		691		28867		29558		691		1		0
548		157442		497		157999		158496		1054		2.12072		557
549		77530		153		77929		78082		552		3.60784		399
550		189281		544		189281		189825		544		1		0
551		490767		34		490857		490891		124		3.64706		90
552		410854		526		410854		411380		526		1		0
553		268373		738		270223		270961		2588		3.50678		1850
554		356499		639		356555		357194		695		1.08764		56
555		106276		370		106585		106955		679		1.83514		309
556		498070		286		498269		498555		485		1.6958		199
557		230726		611		233206		233817		3091		5.05892		2480
558		426459		390		426707		427097		638		1.6359		248
559		315158		159		315434		315593		435		2.73585		276
560		272115		652		272390		273042		927		1.42178		275
561		478827		38		478969		479007		180		4.73684		142
562		382327		20		382327		382347		20		1		0
563		222915		495		222915		223410		495		1		0
564		191046		570		191366		191936		890		1.5614		320
565		411865		799		412756		413555		1690		2.11514		891
566		277183		681		277520		278201		1018		1.49486		337
567		393205		585		393772		394357		1152		1.96923		567
568		350121		390		350121		350511		390		1		0
569		251427		331		251967		252298		871		2.63142		540
570		58651		222		58748		58970		319		1.43694		97
571		54906		456		55216		55672		766		1.67982		310
572		255466		275		256145		256420		954		3.46909		679
573		29015		386		30099		30485		1470		3.80829		1084
574		177343		326		177406		177732		389		1.19325		63
575		400977		175		401314		401489		512		2.92571		337
576		134163		212		134382		134594		431		2.03302		219
577		5382		157		5382		5539		157		1		0
578		403850		492		403929		404421		571		1.16057		79
579		72612		651		72738		73389		777		1.19355		126
580		77800		50		77879		77929		129		2.58		79
581		24281		478		24285		24763		482		1.00837		4
582		403462		584		404994		405578		2116		3.62329		1532
583		59373		239		59668		59907		534		2.23431		295
584		128120		784		129031		129815		1695		2.16199		911
585		476556		753		477380		478133		1577		2.09429		824
586		201208		372		201208		201580		372		1		0
587		259845		616		260535		261151		1306		2.12013		690
588		349800		227		349818		350045		245		1.0793		18
589		171303		62		171516		171578		275		4.43548		213
590		149387		744		155694		156438		7051		9.47715		6307
591		9306		633		9979		10612		1306		2.06319		673
592		484788		351		486014		486365		1577		4.49288		1226
593		300041		290		300629		300919		878		3.02759		588
594		259339		640		261151		261791		2452		3.83125		1812
595		16240		207		16585		16792		552		2.66667		345
596		373483		340		373483		373823		340		1		0
597		208474		74		208474		208548		74		1		0
598		490711		146		490711		490857		146		1		0
599		46881		648		47477		48125		1244		1.91975		596
600		111352		432		111946		112378		1026		2.375		594
601		305602		590		306666		307256		1654		2.80339		1064
602		87604		561		87604		88165		561		1		0
603		301938		201		302224		302425		487		2.42289		286
604		387013		605		387283		387888		875		1.44628		270
605		480900		442		482270		482712		1812		4.09955		1370
606		61874		401		61874		62275		401		1		0
607		336302		607		336302		336909		607		1		0
608		21247		263		21473		21736		489		1.85932		226
609		451653		697		453271		453968		2315		3.32138		1618
610		41702		587		41904		42491		789		1.34412		202
611		134077		246		134136		134382		305		1.23984		59
612		41118		786		41118		41904		786		1		0
613		208483		153		208548		208701		218		1.42484		65
614		126751		630		127036		127666		915		1.45238		285
615		167012		517		167666		168183		1171		2.26499		654
616		311505		504		312237		312741		1236		2.45238		732
617		67015		168		67101		67269		254		1.5119		86
618		70767		263		70850		71113		346		1.31559		83
619		352866		154		352866		353020		154		1		0
620		342195		181		342599		342780		585		3.23204		404
621		10532		519		10612		11131		599		1.15414		80
622		356677		70		357194		357264		587		8.38571		517
623		467083		435		467909		468344		1261		2.89885		826
624		499530		325		499530		499855		325		1		0
625		174863		338		175423		175761		898		2.6568		560
626		419334		785		419726		420511		1177		1.49936		392
627		489122		141		489506		489647		525		3.7234		384
628		167844		454		169712		170166		2322		5.11454		1868
629		492282		358		492444		492802		520		1.45251		162
